word,level,meaning,sentence
rejection,4,拒絕,His rejection of the offer surprised us.
relaxation,4,放鬆,Music is a good form of relaxation.
relevant,4,相關的,Please provide relevant information.
relieve,4,減輕(痛苦),This medicine will relieve your pain.
reluctant,4,不情願的；勉強的,She was reluctant to leave.
remark,4,論述；評論,He made a rude remark.
remarkable,4,該注意的,She has a remarkable memory.
remedy,4,治療,There is no easy remedy for this problem.
renew,4,回復,I need to renew my passport.
repetition,4,重覆,Repetition helps you remember words.
representation,4,象徵,The statue is a representation of freedom.
reputation,4,名聲,The school has a good reputation.
rescue,4,救助,The firefighter rescued the child.
research,4,研究,She does research on cancer.
researcher,4,研究員,The researcher published her findings.
resemble,4,和…相似,She resembles her mother.
reservation,4,保留,I made a hotel reservation.
resign,4,辭職,He decided to resign from his job.
resignation,4,辭職；辭呈,She handed in her resignation.
resistance,4,反抗,The plan met with strong resistance.
resolution,4,決心,My New Year resolution is to exercise.
resolve,4,決心；決定,They resolved the dispute peacefully.
respectable,4,可敬的,He is a respectable member of society.
respectful,4,尊重的,Be respectful to your elders.
restore,4,歸還,They restored the old church.
restriction,4,限制,There are restrictions on water use.
retain,4,保留；維持,The company hopes to retain its best workers.
retire(ment),4,退休,He plans to retire next year.
retreat,4,後退；撒退,The army was forced to retreat.
reunion,4,重新結合；聚會,We had a family reunion last summer.
revenge,4,報復,He wanted revenge for the insult.
revise,4,校正,I need to revise my essay.
revision,4,修正,The plan needs some revision.
revolution,4,革新,The computer caused a revolution in work.
revolutionary,4,革命(性)的,His ideas were revolutionary.
reward,4,報酬,She received a reward for her honesty.
rhyme,4,押韻；韻文,The poem has a simple rhyme.
rhythm,4,節奏,The music has a strong rhythm.
riddle,4,謎題,Can you solve this riddle?
robber,4,搶匪；盜賊,The robber was caught by the police.
romance,4,羅曼蒂克,Their romance began in college.
route,4,路線,This is the shortest route home.
ruin,4,毀滅,The flood ruined the crops.
rural,4,鄉村的,They live in a quiet rural area.
rusty,4,的鐵釘,The old gate was rusty.
sacrifice,4,犧牲,Parents often sacrifice for their children.
satellite,4,衛星,The satellite sends signals to Earth.
satisfaction,4,滿意,He smiled with satisfaction.
scarcely,4,幾乎不,He had scarcely any money left.
scenery,4,風景,The mountain scenery is beautiful.
scold,4,責備,She scolded the child for being late.
scoop,4,勺子；挖取,She used a scoop to serve the ice cream.
scratch,4,抓(傷),The cat scratched my hand.
sculpture,4,雕塑(品),The museum displays a marble sculpture.
secure,4,安全的,Keep your password secure.
seize,4,扣押,The police seized the illegal goods.
settler,4,移民,The settlers built a small town.
severe,4,嚴格的,The teacher is severe but fair.
sew,4,縫,She learned to sew her own clothes.
shade,4,陰蔭,We sat in the shade of a tree.
shady,4,遮蔭的,This is a shady spot to rest.
shameful,4,可恥的,His behavior was shameful.
shave,4,刮鬍子；剃,He shaves every morning.
shelter,4,避難所,They took shelter from the rain.
shift,4,變換,He works the night shift.
sightseeing,4,觀光,We went sightseeing around the city.
signature,4,簽字,Please put your signature here.
significance,4,重要性,The discovery has great significance.
sincerity,4,真誠,I trust his sincerity.
singular,4,單數的,The singular form of mice is mouse.
site,4,場所,The site was chosen for the new school.
sketch,4,素描,She drew a quick sketch of the house.
skyscraper,4,摩天大樓,The city is full of skyscrapers.
slight,4,輕微的,There is a slight difference between them.
slogan,4,口號,The company created a new slogan.
socket,4,插座,Plug the lamp into the socket.
software,4,軟體,The software is easy to use.
solar,4,太陽的,Solar energy is clean and renewable.
spade,4,鏟,He used a spade to dig the hole.
spare,4,多餘的；撥出,Can you spare some time to help?
spark,4,火花；引發,A spark started the fire.
spear,4,矛；用矛刺,The hunter carried a long spear.
species,4,種類,This species of bird is very rare.
spiritual,4,精神的；心靈的,She found spiritual peace in nature.
splendid,4,輝煌的,The palace looked splendid.
split,4,裂縫；(使)裂開,The board split in two.
sprinkle,4,灑；撒,Sprinkle some salt on the potatoes.
stab,4,刺；戳,He was stabbed in the arm.
statistic(s),4,統計數字；統計學,The statistics show a clear increase.
status,4,社會地位,Her status in the company has risen.
stem,4,莖；起源於,The problem stems from poor planning.
stereo,4,立體聲；立體音響器材,He bought a new stereo system.
stingy,4,小氣的,He is too stingy to buy a gift.
stocking(s),4,長襪,She hung stockings by the fireplace.
strengthen,4,加強,Exercise can strengthen your muscles.
stripe,4,條紋,The zebra has black and white stripes.
strive,4,奮鬥,We must strive for a better future.
stroke,4,一擊,He had a stroke last year.
submarine,4,潛水艇,The submarine dived under the water.
sue,4,控告,She decided to sue the company.
suggestion,4,提議,I have a suggestion for the project.
summarize,4,概述；總結,Please summarize the main points.
surgeon,4,外科醫師,The surgeon performed a difficult operation.
surgery,4,外科(手術),She needs surgery on her knee.
surrender,4,投降,The enemy refused to surrender.
surroundings,4,環境,The surroundings were quiet and peaceful.
suspicious,4,猜疑的,The police became suspicious of his story.
sway,4,使)搖動,The trees swayed in the wind.
syllable,4,音節,The word has three syllables.
sympathetic,4,有同情心的,She was sympathetic to my problem.
sympathy,4,同情心,I have great sympathy for the victims.
systematic,4,有系統的,He took a systematic approach to the problem.
technician,4,技術人員,The technician repaired the computer.
technological,4,工業技術的；科技的,Technological change is very fast.
telegraph,4,電報,The message was sent by telegraph.
telescope,4,望遠鏡,We looked at the stars through a telescope.
tendency,4,癖好,He has a tendency to talk too much.
tense,4,緊張的,The atmosphere in the room was tense.
tension,4,緊張,There was tension between the two groups.
terror,4,恐怖；恐懼,The attack filled the city with terror.
theme,4,主題,The theme of the party was summer.
thorough,4,徹底的,The doctor gave him a thorough check.
thoughtful,4,體貼的；沉思的,It was thoughtful of you to call.
tickle,4,搔癢,He tried to tickle the baby.
timetable,4,時間表,Check the train timetable.
timid,4,膽小的,The timid child hid behind his mother.
tolerable,4,可忍受的,The heat was barely tolerable.
tolerance,4,容忍；耐受度,We need tolerance for different opinions.
tolerant,4,寬容的,She is tolerant of other cultures.
tolerate,4,容忍,I cannot tolerate such rude behavior.
tomb,4,墳,They visited the ancient tomb.
tortoise,4,陸)龜,The tortoise moved slowly across the road.
torture,4,拷打；折磨,The prisoner suffered terrible torture.
tragedy,4,悲劇,The accident was a great tragedy.
tragic,4,悲慘的,The play tells a tragic story.
transfer,4,調動,He asked for a transfer to another office.
transform,4,轉變；使變形,The old factory was transformed into a museum.
translate,4,翻譯,Can you translate this into English?
translation,4,翻譯,The translation is accurate and clear.
translator,4,翻譯者,She works as a translator.
transportation,4,交通運輸,Public transportation is convenient here.
tremble,4,發抖,Her hands trembled with fear.
tremendous,4,極大的,The team made a tremendous effort.
tribal,4,部落的,They follow tribal traditions.
triumph,4,勝利；戰勝,The victory was a great triumph.
troublesome,4,令人討厭的,The troublesome noise kept us awake.
tumble,4,跌倒,He tumbled down the stairs.
twig,4,細枝,A small twig broke under his foot.
universal,4,普遍的；宇宙的,Music is a universal language.
urge,4,衝動；催促,I urge you to apply for the job.
urgent,4,緊急的,This is an urgent message.
usage,4,使用方法,The usage of this word is complex.
vacancy,4,空位,There is a vacancy at the hotel.
vain,4,無效的,All our efforts were in vain.
vast,4,廣闊的,The desert is vast and dry.
vegetarian,4,素食者,She has been a vegetarian for years.
vessel,4,船隻；容器,The vessel sailed across the sea.
violate,4,違背；侵犯,He violated the traffic rules.
violation,4,違反,Parking here is a violation of the law.
virtue,4,美德,Patience is a virtue.
virus,4,病毒,A virus caused the computer crash.
visual,4,視覺的,The visual effect was amazing.
vital,4,維持生命所必需的,Water is vital to all life.
voluntary,4,自願的,She does voluntary work at the hospital.
volunteer,4,志願者；自願,Many volunteers helped clean the beach.
voyage,4,航行,The voyage across the ocean took weeks.
waken,4,弄醒,Please do not waken the baby.
website,4,網站,You can find more information on our website.
welfare,4,福利,The government protects child welfare.
wink,4,眨眼,He gave me a friendly wink.
wit,4,機智；智慧,She is known for her quick wit.
witch/wizard,4,女巫,The witch flew on a broom.
withdraw,4,撤回；提款,He decided to withdraw from the race.
witness,4,目擊者,The witness told the police what happened.
workout,4,運動；健身,I do a short workout every morning.
workplace,4,工作場所,The workplace is friendly and safe.
wreck,4,殘骸；毀壞,The storm wrecked several boats.
yawn,4,打呵欠,He began to yawn during the movie.
youthful,4,年輕的,She has a youthful appearance.
abnormal,5,反常的,His abnormal behavior worried the doctor.
abolish,5,廢除,The government decided to abolish the old law.
abortion,5,墮胎,The debate about abortion divided the country.
abrupt,5,突然的；魯莽的,The car came to an abrupt stop.
absurd,5,荒唐的,The idea sounded absurd to everyone.
abundant,5,豐富的；充裕的,The region has abundant natural resources.
abuse,5,濫用；虐待,He was arrested for child abuse.
accelerate,5,加速,The car accelerated smoothly.
accessible,5,易接近的,The library is accessible to all students.
accommodate,5,容納；提供住宿,The hotel can accommodate up to 500 guests.
accommodation,5,住所,We found cheap accommodation near the station.
accord,5,符合,His actions accord with his words.
accounting,5,會計學,She is studying accounting at college.
acknowledge(ment),5,承認；致謝,She acknowledged her mistake at once.
